Probesets	age1_A	age1_B	age2_A	age2_B
212106_at	131.7	105.4	282.7	360.6
212107_s_at	172.7	197.2	255.4	436.8
212108_at	245	386.6	474	525.7
212109_at	309.7	89	33.8	132.2
212110_at	493.1	264.4	177.9	431.6
212111_at	181.4	378.5	295.5	95.5
212112_s_at	507	375.5	354.8	560.8
212113_at	78.7	250.7	110.6	67.6
212114_at	3360.6	2282.7	3002.4	2495.7
212115_at	56.8	171.7	60	236.2
212116_at	92.4	177.1	144.1	215.9
212117_at	2429.6	3119	2662.8	2563.4
212118_at	556.6	512.8	614.4	731.8
212119_at	7112.4	8025.5	7067.1	6480
212120_at	4799.2	6227.5	4305.5	3960
212121_at	708.2	282.2	587.6	584.4
212122_at	389.2	579.9	706.4	360.9
212123_at	1378.6	1015.6	771.8	1226.7
212124_at	878.1	924.5	374.2	668
212125_at	139.7	119.5	61.7	58.5
212126_at	268.5	26	73.6	45.1
212127_at	199.7	72.7	64	55.4
212128_s_at	606	290.8	401.1	120.1
212129_at	1616.4	753.7	562	920
212130_x_at	28755.9	30805.8	33924.1	26137.9
212131_at	813.1	1415.4	1018.7	861.9
212132_at	256.7	319.9	625.1	552.5
212133_at	542.1	68.6	118.7	545.7
212134_at	508.6	471.7	479.8	518.1
212135_s_at	1287.7	1132.7	1108.6	949.5
212136_at	559.5	551.9	655.4	751
212137_at	1741.4	2064.9	1780.2	1722.1
212138_at	325.4	353.4	342.4	340.7
212139_at	1010.9	1496.8	891.6	924.8
212140_at	518.1	402.1	547.8	564
212141_at	39.8	24.5	29.4	87.2
212142_at	306.9	181.6	194.2	218.7
212143_s_at	481.6	432.4	277.7	627.2
212144_at	671.2	817.1	729.6	535.8
212145_at	1160.5	1863.1	1477.2	1426.7
212146_at	590.8	798.8	770.7	481.7
212147_at	223.6	120.6	114.7	191.1
212148_at	977	973.7	707.7	615.2
212149_at	1405.4	1497.1	724.2	1483.2
212150_at	842.5	1045.7	667.5	1034.9
212151_at	1361.7	1271.8	1112.7	1167.5
212152_x_at	703.9	730	716.6	561.6
212153_at	765	876.7	918.8	952.7
212154_at	262.4	147.7	61.2	232.7
212155_at	1383.1	1257.6	2269.4	1386.5
212156_at	222	402.7	493.8	666.5
212157_at	322.7	312.5	265.4	337.5
212158_at	451.8	217.7	98.8	377.7
212159_x_at	686.1	618	467	484.1
212160_at	269.9	358.9	421.9	421.2
212161_at	324.1	242.6	411.6	420.7
212162_at	447.6	279.4	286.7	448.7
212163_at	333.1	282.8	342.6	491.4
212164_at	260.2	347.5	59.7	237.7
212165_at	131.7	373	295.1	833.6
212166_at	1128	826.8	978	814.5
212167_s_at	472.2	557	490.6	401.5
212168_at	224.8	305.9	257.7	273.5
212169_at	680.8	587.7	719.4	970.4
212170_at	173.4	178.7	32	68.2
212171_x_at	1414.7	998.7	1726.2	1145.4
212172_at	354.6	318	290.7	343.2
212173_at	319.6	135.6	327.9	156.7
212174_at	491.5	529.7	360.9	401.6
212175_s_at	690	750.2	685.8	679
212176_at	627.6	506.6	547.1	785.4
212177_at	463.6	308.8	354.5	319.2
212178_s_at	493.7	366.8	579.1	489.2
212179_at	1443	1867.7	1513.9	1277.9
212180_at	1447.5	1544.6	1676.6	1771.7
212181_s_at	1911.1	3872.7	2446.7	2191.7
212182_at	10.4	70.1	113.7	116.2
212183_at	69.2	1574.7	445.9	397
212184_s_at	1641.2	1075	1321.7	999.8
212185_x_at	6851.5	3338.5	3767.4	6167.4
212186_at	122.7	94.5	211.9	136.6
212187_x_at	2487.6	1305.7	1661.6	1658.4
212188_at	582.5	469.8	557.7	667
212189_s_at	590	541	920.7	491.8
212190_at	406.7	481.4	473.1	657.1
212191_x_at	17805.6	16340.4	22345	14973.5
212192_at	1107	1081.9	759.5	1050.4
212193_s_at	321	225.8	333	145.7
212194_s_at	434.6	471.5	322.8	324.7
212195_at	1371.8	1510.5	1427.7	1390
212196_at	1108.7	515	464.8	768
212197_x_at	2902.6	2636.2	2878.9	3439.6
212198_s_at	714.9	677.2	848.4	949.7
212199_at	951.6	727.7	1308.1	1040.8
212200_at	219.1	257.5	238.8	174.9
212201_at	543.7	323.5	274.2	156.6
212202_s_at	396.6	217.1	247.5	357.8
212203_x_at	1323.4	2779.7	1310.8	2696.9
212204_at	1115.2	951.6	882.2	970.2
212205_at	1746.9	2119.5	1583	2092.9
212206_s_at	685.9	769	999.6	609.4
212207_at	56.9	202	102.4	311
212208_at	896.8	681.2	813.2	962
212209_at	1267.7	692	414.2	797.4
212210_at	36.7	33.2	42.7	112.5
212211_at	679.1	738	314.6	781.7
212212_s_at	376.4	765.5	456.9	343.7
212213_x_at	1189.2	1131.7	1014.6	1206
212214_at	1131.7	1225	1255.7	1171.2
212215_at	712.7	299.8	518.4	578.2
212216_at	381.9	107.5	248.5	141.7
212217_at	731.6	408.8	709.4	606.4
212218_s_at	402.1	463.4	525.6	409.5
212219_at	1117.9	1322.2	955.5	1105.9
212220_at	218.8	117.2	284.2	336
212221_x_at	501.8	571.9	669.7	414.7
212222_at	2428.8	2089	2573.5	2047.9
212223_at	423.7	251.7	363.6	365.7
212224_at	835.4	934.5	849.9	362.7
212225_at	14.6	51.6	118.9	98.1
212226_s_at	1936.2	1496.7	2872.4	2487.6
212227_x_at	25895.5	28484.8	33791.8	23277.7
212228_s_at	7204.5	7594.7	7757.5	6291.1
212229_s_at	1130.7	1390.8	1003.7	1056.7
212230_at	1258.7	1116.9	1449	1149.5
212231_at	842.9	747.5	716.2	727.9
212232_at	798	1232.2	990.2	1118.7
212233_at	678.6	673.9	653.9	1158.2
212234_at	236.7	194.6	295.1	180.4
212235_at	33.7	36.7	23.4	68.6
212236_x_at	347.5	403.9	333.7	93.4
212237_at	731.7	986.2	768.1	1045.9
212238_at	645	613.7	840.9	678.9
212239_at	419	510.1	569.4	594
212240_s_at	1445.8	1229.2	1126.7	1691.9
212241_at	590.4	489	606.7	460.7
212242_at	4086	5061.2	3547.9	2780.9
212243_at	853.7	1090.1	1325.2	595.2
212244_at	975.1	745.5	911	1092.8
212245_at	561	1116.2	465	438
212246_at	437.4	229.7	362	93.5
212247_at	347.2	304	320.2	350
212248_at	951	850.1	813	852.5
212249_at	358.7	108.5	479.7	510.6
212250_at	573.1	998.1	515.8	738.8
212251_at	479.5	579.9	593.7	508.7
212252_at	58.7	244.8	316.1	374.1
212253_x_at	972.9	1171.9	681.1	866.7
212254_s_at	4225.1	5343.2	4460.7	4220.6
212255_s_at	514.7	671.2	597.5	491.5
212256_at	44.1	38.4	93.7	180
212257_s_at	503.4	515.2	919.5	540.6
212258_s_at	27.8	93.5	118.8	67.1
212259_s_at	107.1	383.8	137.5	450
212260_at	783.6	623.5	635.2	898.4
212261_at	938.1	908.5	1188.4	1283
212262_at	962	1215.7	845.7	1336.1
212263_at	1332.8	1439.7	1394.4	1307.4
212264_s_at	397.4	569.4	251.5	568.4
212265_at	703.1	827.7	617.6	832.2
212266_s_at	2325	2626.8	2704.8	2245.6
212267_at	578.5	413.4	373.4	428.7
212268_at	362.7	471.1	297.1	320.6
212269_s_at	400.2	602	320.4	315.7
212270_x_at	10392.8	10500.8	11787.7	9709
212271_at	948.8	1191.1	1104.4	1111.9
212272_at	307.7	55.7	395.7	358.1
212273_x_at	22801.4	17404.5	19809.6	15779.9
212274_at	845.5	652.5	736.7	1069.2
212275_s_at	396.8	50.5	210.1	117.5
212276_at	2562.5	2678.4	2763.5	3720.1
212277_at	425.6	449.8	376.1	648.4
212278_x_at	20.5	12.6	21.9	17.9
212279_at	1472.2	934.9	1082.5	1462.2
212280_x_at	158.8	136	90.9	203.2
212281_s_at	348.2	376.1	296.5	313.7
212282_at	454.4	585.4	587	527.7
212283_at	262.6	63.7	86.2	91.7
212284_x_at	73051.8	59659.1	71466.2	70404.6
212285_s_at	204.2	301.4	146	468.1
212286_at	594.4	287.8	398	361.4
212287_at	505.2	376.7	349	370.9
212288_at	914.1	530	651.5	564.8
212289_at	388.4	504.8	379.9	375.5
212290_at	55.6	52.1	64.2	125.5
212291_at	305.5	310.9	259.7	668.2
212292_at	203	172.5	77	81.6
212293_at	834	734.1	239.7	727.7
212294_at	769	640.8	503.1	688.6
212295_s_at	374	403.5	239.1	651.2
212296_at	3133	3262.2	2924.9	3310.5
212297_at	125.6	224	159.4	121.2
212298_at	685.4	688	507.4	972.1
212299_at	1127.4	1386.8	1209.7	1077.7
212300_at	64	148.2	117.1	37
212301_at	946.2	893.8	1129.4	855.9
212302_at	402.6	485.6	444.5	411.9
212303_x_at	302.4	392.8	547.8	153.8
212305_s_at	614.1	1274.4	1450.8	1006.2
212306_at	1325.4	990.7	1277.8	1141.6
212307_s_at	583.1	540.6	379.7	306.1
212308_at	229.7	232.7	314.1	247
212309_at	633.1	1317.2	1056.7	723.7
212310_at	42	206	57.7	321.5
212311_at	384.6	279	322.6	323.7
212312_at	137.8	100.5	280	169.7
212313_at	731.6	798.7	951.8	632.8
212314_at	136.4	137.7	152.4	225.9
212315_s_at	47.1	23.1	52.7	23.9
212316_at	201.2	529.9	158.5	367.4
212317_at	610	1278.6	1164.9	1304.4
212318_at	503.8	657.5	549.4	492.1
212319_at	573.6	528.7	582.7	461.4
212320_at	1015.5	1039.5	1225.1	1642.4
212321_at	322.6	381.8	309.5	414.4
212322_at	298.4	316.7	599.1	434.2
212323_s_at	1069.5	665.7	756	766.5
212324_s_at	481.9	413.7	455.7	592.5
212325_at	1709.7	1980.4	1428.4	1610.7
212326_at	615.7	642.7	582.8	763.4
212327_at	2566.5	3030.7	1944.6	1790.5
212328_at	2169.5	1584.4	1304.1	1359.2
212329_at	403.1	450.6	678.7	419.7
212330_at	553.4	835.4	1041.4	776.9
212331_at	462.6	603.9	470	548.9
212332_at	335.1	126.8	440	435.9
212333_at	1540	1520.7	1163.4	1365.9
212334_at	307	692.6	616.5	655
212335_at	111.1	218	268.4	359.8
212336_at	190.9	198.5	204.7	158.6
212337_at	833.1	676.6	728.1	828.9
212338_at	12.4	93.6	23.7	10.7
212339_at	42.5	47.7	121.2	217
212340_at	459.5	360.8	587.7	588.9
212341_at	778	724.7	483.4	265.1
212342_at	275.6	86.1	245	274.4
212343_at	328.1	710.9	286.1	395.9
212344_at	324.2	73.6	195.7	214.5
212345_s_at	821.6	784.7	684.8	727.8
212346_s_at	608.9	635.2	652.7	409.4
212347_x_at	304.7	93.9	366.8	441.2
212348_s_at	932.8	465.2	749.1	796.6
212349_at	71.6	171.9	28.2	69.2
212350_at	1089.7	1704.7	738.4	1478.8
212351_at	1027.4	763	498.7	705.7
212352_s_at	2105	3106.8	2261.4	1558.6
212353_at	27.9	108.2	20	240.9
212354_at	196.4	276	201.7	431.6
212355_at	339	382.7	542.1	454.1
212356_at	180	138.5	128.4	74
212357_at	769.4	451.1	818.2	409.8
212358_at	104.6	110.6	102.6	253.8
212359_s_at	486.5	513.4	358.4	354
212360_at	273.1	97.5	170.7	404.8
212361_s_at	23842	26891.7	31861.8	14719
212362_at	472.5	340	510.4	387.4
212363_x_at	2287.7	4660.8	2536.2	3420.5
212364_at	200.6	159.9	57.2	284.5
212365_at	840.9	762.8	938.7	988
212366_at	155.7	197.4	274.9	145.8
212367_at	503.7	573.5	374.4	358.8
212368_at	1078.5	810.7	1325.8	1023.8
212369_at	497.7	1000.7	989.9	708.7
212370_x_at	733	790.7	868.8	809.9
212371_at	1399.6	1532.1	1450.8	1632.8
212372_at	420.1	331.7	530.7	553.2
212373_at	260.4	241.7	525.7	251.8
212374_at	52.7	59.1	98	84.8
212375_at	230.4	135.7	220.1	149.4
212376_s_at	450.7	523.2	198.8	477.6
212377_s_at	455.6	443.9	390.1	444.5
212378_at	343.7	402	513.1	356
212379_at	333.2	88.7	426.4	503
212380_at	363.6	419.9	468.9	307.6
212381_at	827.7	862.9	677.7	610.2
212382_at	1076.5	404.4	654.5	1482.6
212383_at	1053.5	2021.4	1934.7	2028.2
212384_at	285.8	102.8	56.2	174.9
212385_at	415.5	207.9	502.7	527.9
212386_at	2026.9	1922	1422.4	2085.8
212387_at	1528.9	715.7	929.7	1194.8
212388_at	1112.5	1254.7	1003.2	996.1
212389_at	33.6	32.8	152.6	44.2
212390_at	18758.6	21893.6	27528.9	16746.7
212391_x_at	37944.7	42726.9	40382.8	30493.9
212392_s_at	1650.6	541.2	1208.2	1042
212393_at	208.6	272.7	481.6	169.9
212394_at	75.4	50.2	92.6	59
212395_s_at	282.1	260.9	203.8	311
212396_s_at	23.5	27.7	25.1	31.7
212397_at	2470.5	3636.4	2012.4	1948.4
212398_at	1588.8	905.4	1293.4	1333.8
212399_s_at	726.5	468	409.4	642.2
212400_at	455	312.7	428.5	480.5
212401_s_at	1023.2	911	834.1	809.2
212402_at	774.8	534.2	483.7	629.6
212403_at	508.9	888	559	737.4
212404_s_at	400.7	328.2	79.8	503.8
212405_s_at	439.9	344.7	608.4	364.5
212406_s_at	1578	1184	1315.8	1328.4
212407_at	521.8	445.2	515.6	468.6
212408_at	3066.7	2889.8	2456.9	2332.6
212409_s_at	1354.9	984.1	1313.5	1093.2
212410_at	1458.6	2115.5	1257.8	1549.1
212411_at	2134.7	1484.9	2175	1545.8
212412_at	295.7	404.9	326.4	637.7
212413_at	164	39.2	177.4	10.8
212414_s_at	39.2	96.2	82.9	154.1
212415_at	62	36.7	318.7	16.5
212416_at	971.5	748.9	909.2	926.9
212417_at	509	174	356.5	342.2
212418_at	203.1	40.1	30.1	58.4
212419_at	2478.4	2685.7	3168.1	2175.4
212420_at	449.4	140.4	391.7	609.5
212421_at	420.7	183.7	223.6	267.5
212422_at	583.8	517.9	774.9	725
212423_at	1284.9	2117.1	1364.1	1855.5
212424_at	98.5	247.4	233.1	303.9
212425_at	416.2	393.5	458.8	505
212426_s_at	632.9	770.6	412.8	685.5
212427_at	461.7	368.6	469.1	585.1
212428_at	2002.1	2781.1	4218.4	2463.4
212429_s_at	879.2	920.9	740.9	812.8
212430_at	1974.7	2200	2033.1	1292.6
212431_at	458.4	422.7	253.1	548.6
212432_at	1016.4	985.1	930.6	1026.7
212433_x_at	20457.7	20336.7	17844.7	16155.5
212434_at	941.1	1206.7	863	951.4
212435_at	278.7	613.7	312.1	364.7
212436_at	47.6	149.4	85.6	204.4
212437_at	397.9	467.4	338.7	306.9
212438_at	1434.1	994.7	1243	992.2
212439_at	114.2	153	106.7	217.1
212440_at	1877.8	2317.7	2261.7	2281.1
212441_at	2757	2624.4	2340.1	2730.1
212442_s_at	484.5	259.5	526.4	308.5
212443_at	99.9	28.2	81.6	35.8
212444_at	30.8	173	54.1	35.9
212445_s_at	513.7	560.6	520.9	393.6
212446_s_at	42	253.5	247.4	230.9
212447_at	2350.8	2100.9	2205.9	2035.7
212448_at	105.7	177.5	235.4	418.6
212449_s_at	1615.9	1884.4	1773.9	2011.4
212450_at	390.1	490.7	445.1	500.8
212451_at	676.6	328.7	958.7	868.7
212452_x_at	893.1	565.6	918.8	1011.6
212453_at	1346.5	1224.7	1111.5	1450.9
212454_x_at	2790.5	3328.2	2554.9	2294.5
212455_at	1154.6	1670.1	1258.8	1002.7
212456_at	970.8	1248.1	1310.7	1168.5
212457_at	24.7	258.6	133	133.8
212458_at	284.4	200.7	290.5	331.7
212459_x_at	2601.5	3215.1	2718.6	2298.5
212460_at	368.4	277.8	395.1	328.6
212461_at	1332.7	1181.2	1224.2	1616.7
212462_at	522	469.7	374.7	454.6
212463_at	1405.7	2673.9	1413.7	1954.5
212464_s_at	528	634.8	468.7	1233.7
212465_at	2554.4	2534.6	2557.7	2950.1
212466_at	78	33.9	170.7	22.5
212467_at	676.1	422.5	572.2	430.1
212468_at	846.7	307.4	622.7	367.9
212469_at	152.6	313.4	153.2	245
212470_at	1342.2	1145	1237.1	1129.7
212471_at	60.7	92.4	287.9	173.7
212472_at	356	182.9	233.1	311.8
212473_s_at	610.8	350.9	470.1	1033.6
212474_at	309.7	335.2	209.6	225.4
212475_at	146.2	150.1	197.4	140.1
212476_at	106.8	223.8	178	173.9
212477_at	55.7	134.1	158.2	20.6
212478_at	48.6	13.6	279.6	217.2
212479_s_at	391.7	524.2	398.5	517.7
212480_at	531.7	455.7	403.7	505
212481_s_at	150.8	121.2	41.7	202.9
212482_at	1337.8	1160	1247.4	924.8
212483_at	349.2	346.7	385	319.6
212484_at	283.7	1487.8	588.5	298.7
212485_at	660.6	691.7	720.1	452.1
212486_s_at	286.6	79	106.5	275.8
212487_at	682.5	367.8	284.2	189.7
212488_at	423.7	394.5	84.7	519.1
212489_at	174.9	96.7	197.4	295.1
212490_at	242.5	341.1	73.5	244
212491_s_at	520.2	509.2	551.8	522.8
212492_s_at	1058.1	903.2	1059.5	695.6
212493_s_at	489	424.9	560.9	332.6
212494_at	546.8	618.6	590.5	623.7
212495_at	339.1	509.7	586.7	422.2
212496_s_at	359.6	890.2	486.8	124
212497_at	49.9	15.7	42.7	25.9
212498_at	3554.8	3876.4	3675.7	3254.4
212499_s_at	330.8	199.6	209.6	180.4
212500_at	890.5	749.5	461.9	525.4
212501_at	6392.7	8421.7	9434.8	7370.2
212502_at	525.5	659.9	667.8	527.9
212503_s_at	1535.8	2480.5	1651.2	1588.7
212504_at	930.1	1720.7	1732.4	1202.7
212505_s_at	717	843.1	877.9	869
212506_at	1018.6	1090.7	532.7	942.7
212507_at	1045.4	1275.5	1366.4	690.1
212508_at	1108.6	1360.5	1326.4	1150.8
212509_s_at	2163	2549.5	1508.1	2217.1
212510_at	3894.1	4619.8	4298.8	3846.2
212511_at	195.9	191.4	184.8	218.7
212512_s_at	814.5	1033.4	777.9	404.4
212513_s_at	703.5	848.9	541.5	429.7
212514_x_at	673	447.4	389.1	511
212515_s_at	993.4	907.8	696.5	1014.5
212516_at	347.2	223.8	241.7	335.7
212517_at	385.9	327.2	546.6	475.1
212518_at	400.7	301.9	292.5	374.5
212519_at	1926.8	2773.7	1835.8	1699.9
212520_s_at	23.5	32.9	53.6	250.8
212521_s_at	385.1	246.5	316.4	129
212522_at	205.5	183.1	345.4	114
212523_s_at	111.7	45.9	106.9	72.6
212524_x_at	56.9	44.4	46.4	33.7
212525_s_at	13.8	99.7	136	105.4
212526_at	298	259.7	517.1	461.7
212527_at	637.1	566.7	684.7	679.5
212528_at	490.1	364	550.1	390.7
212529_at	781	81.6	683.5	421.9
212530_at	2094.1	2899.4	1890.6	2045
212531_at	104.2	35.7	177.7	95.7
212532_s_at	1144.1	1113.7	1291.4	1119.7
212533_at	31	203	283.2	269.8
212534_at	1692.7	1967.6	1901	2089.1
212535_at	3324.2	2994.7	2581.6	2814.5
212536_at	271.7	24.2	323.6	194.7
212537_x_at	10626.4	12143.9	11971.2	11275.7
212538_at	267.9	211.7	180.2	503.6
212539_at	904.7	531.7	618.8	881.7
212540_at	900.8	1497	942.7	831.7
212541_at	293.8	572.6	467.2	622.7
212542_s_at	504.5	343.8	917.6	595.5
212543_at	541.9	143.7	227.6	236.8
212544_at	1444.1	1486.2	1451	1177.4
212545_s_at	23.7	134.9	56	252.9
212546_s_at	231.4	192	231.9	188.6
212547_at	903.1	1254.7	1692.6	1522.7
212548_s_at	291.8	716.7	672.9	675.1
212549_at	1195.8	1240.7	1469.9	956
212550_at	553.7	667.7	449.8	848.4
212551_at	7224.5	9888.7	7887	6810.2
212552_at	511.5	566.5	654.7	482.7
212553_at	288	1002.7	733.2	455.1
212554_at	7981	8594.6	7892.7	7739.9
212555_at	268.7	115.6	361.7	226.9
212556_at	550.1	803.9	563.7	454.4
212557_at	376.7	344.8	437.8	488.6
212558_at	1706.8	1076	1482.9	1125.6
212559_at	140.7	119.4	306.7	253.6
212560_at	141.7	243.6	298.9	156.9
212561_at	895.1	495.5	779.9	842.1
212562_s_at	19	48.5	63.7	67.2
212563_at	418.9	490.2	445.7	277.7
212564_at	83.9	301.6	263.2	259.6
212565_at	152.7	154.4	228.7	230.6
212566_at	6170.2	10029.5	6410.4	5417.6
212567_s_at	1877.9	1967.6	2229.5	1888.9
212568_s_at	1267.7	1959.6	1499.7	1351.8
212569_at	218.9	264.4	77.9	237.9
212570_at	1128.8	508.8	568	1262.2
212571_at	424	397.9	363.2	91.5
212572_at	524.9	484	337.6	614.1
212573_at	1498.1	1826	1583.2	1947.4
212574_x_at	597.4	450	440.7	841.4
212575_at	16.5	9.6	15.8	17.5
212576_at	604.7	851.8	822.6	418.7
212577_at	299.4	252.9	467.7	350.1
212578_x_at	11686.5	16383.7	13293.7	8508.9
212579_at	207.6	262.4	226	228.7
212580_at	272.5	277.7	291.6	368.4
212581_x_at	71566	48913	66714.4	58097.6
212582_at	685.7	477.9	336.7	738.4
212583_at	144.9	29.5	190.9	148.4
212584_at	392.4	326.5	414.5	524.1
212585_at	261.9	287.1	289.9	365.8
212586_at	2761.2	3371.2	2151.2	2629
212587_s_at	19	80.5	13	110.2
212588_at	115.1	100.2	157.5	229.5
212589_at	988.7	1137.8	799.7	1101.1
212590_at	674.5	700.4	711.7	880.9
212591_at	549.6	467.4	587	407.8
212592_at	91.2	12.7	30.4	70.1
212593_s_at	252.5	304.7	349.7	256.7
212594_at	237.9	28.4	87.7	184.7
212595_s_at	742.5	878.9	1127.1	1044.6
212596_s_at	397.7	318.8	586.2	547.9
212597_s_at	294.7	223.1	214.5	184.7
212598_at	173.4	33	15.7	273.7
212599_at	528.2	619.7	555.6	492.6
212600_s_at	12376	12569.7	12076.6	9095.1
212601_at	615.7	791.8	336.7	638.6
212602_at	40.6	174.7	19	358.9
212603_at	981.1	886.4	803.5	929.7
212604_at	1127.4	1610.4	1548.4	1565
212605_s_at	480.7	1230.7	481.2	494.1
212606_at	358.5	355.9	364.7	511.4
212607_at	694.7	608.7	583	583.4
212608_s_at	660.7	1293.7	988.8	720.7
212609_s_at	169.4	248.9	386.1	303.1
212610_at	2105.8	2661.4	2839.8	2977.4
212611_at	600	351.1	550.2	579.7
212612_at	527.7	599.9	524.7	514
212613_at	15.1	26.4	20.5	23.4
212614_at	2597.8	1249.9	1940.8	1603.2
212615_at	351	214.4	263.7	450.8
212616_at	594.7	1292.1	591.7	599.7
212617_at	171.9	102.8	224.1	184.4
212618_at	61.7	36.7	104.1	49.7
212619_at	117.4	19.6	42.8	30.7
212620_at	95.2	243.5	90	89.6
212621_at	195.7	108.7	156.8	129.1
212622_at	678.6	601	706.1	742.4
212623_at	456.5	361.4	392.9	487.7
212624_s_at	93.2	44.9	34	53.4
212625_at	530.6	927.4	953	502
212626_x_at	1220.2	865.2	1201.9	1046.4
212627_s_at	817.1	749.1	104.7	536.5
212628_at	448.1	326.4	435.7	376.4
212629_s_at	223.5	262.5	633.4	512.7
212630_at	194.7	738.1	281.2	410.6
212631_at	413.4	615.4	356	588.4
212632_at	706.4	636.7	760.9	829.7
212633_at	499.5	764.9	629.6	402.9
212634_at	613.7	351.5	779.5	523.5
212635_at	871.7	596.6	1233.7	589.9
212636_at	1143	1828.1	1577.1	1509.5
212637_s_at	532.7	560.5	577.2	552.7
212638_s_at	7610	9998.8	8974	7445.4
212639_x_at	3448	3419.1	2426.7	5328.9
212640_at	251.8	289.7	264.8	251.7
212641_at	506.7	775.7	485.6	376.1
212642_s_at	828	752.8	648.1	593.7
212643_at	2328.9	1454.2	1821.1	2299.7
212644_s_at	277.7	284.4	378.5	331
212645_x_at	1018.7	667	172.2	533.6
212646_at	1023.1	925.4	1213.8	1646
212647_at	755.5	652.1	394.9	479.7
212648_at	543.4	734.1	521.8	722.8
212649_at	395.6	166.7	307	411.7
212650_at	229.7	84.6	323.9	139.6
212651_at	3722.9	5452.7	4506.4	2735
212652_s_at	764	653.6	883.1	677.6
212653_s_at	581.9	349.4	531.7	273.6
212654_at	42791.7	47367	54633.7	31161.8
212655_at	382.5	385.1	425.4	401.2
212656_at	165.9	986.2	282.9	537.7
212657_s_at	72.2	129.5	87.9	137.5
212658_at	300.4	132.2	334.7	442.7
212659_s_at	143.7	259.7	268.7	125.6
212660_at	589.7	533.4	573.4	729.1
212661_x_at	5279.5	4627	2970.6	5852.5
212662_at	30.5	134.1	50.5	148.6
212663_at	682.8	615.4	538.1	668.8
212664_at	130	44.4	98.1	103.9
212665_at	572.2	605.9	500.7	629.1
212666_at	238.5	265.1	292.7	412.7
212667_at	1805.8	1691.6	2334.8	2237.2
212668_at	73.4	53.8	72.9	48.1
212669_at	1110.7	1892	1172.1	1006
212670_at	77	63.2	206.7	60
212671_s_at	194.9	293.8	247.9	285.4
212672_at	150.8	202.6	202.7	89.5
212673_at	758.5	729	667.4	757.7
212674_s_at	765.8	716.2	716.7	816.7
212675_s_at	1739.5	1432	1138.7	1198.1
212676_at	510.7	184.5	348.7	241.7
212677_s_at	1266.6	1062.6	930.7	1142.7
212678_at	233.4	313.1	347.4	167.7
212679_at	308.5	210.5	380.6	408.4
212680_x_at	927.4	1333.8	1454.6	1785.5
212681_at	18.2	85.1	146.7	50.2
212682_s_at	318.6	444.2	160.5	621.9
212683_at	907.4	743.1	874.9	848.7
212684_at	24.7	32.5	14.7	9.6
212685_s_at	145.1	311.4	259.5	171.2
212686_at	20.2	79	24.4	30.8
212687_at	1569.2	1982.7	1220.2	1391.8
212688_at	579.6	835.7	819.5	770.7
212689_s_at	445.1	519.7	595	449.4
212690_at	573.2	493.9	807.7	608.7
212691_at	512.7	412.1	281.2	374.9
212692_s_at	578.7	680	480.1	620.7
212693_at	967.7	1011.7	1111.6	763.1
212694_s_at	1100.2	819.5	1063.8	874.9
212695_at	132.2	659.8	843.7	214.1
212696_s_at	581.8	679.7	616.1	637.7
212697_at	877	854.7	1273	1036.2
212698_s_at	498.4	755.9	688.8	671.7
212699_at	480	500.7	182	549.6
212700_x_at	215	104.7	185.6	368
212701_at	673.4	642.8	694.7	765.4
212702_s_at	123.7	424.9	138	109.7
212703_at	659.8	686.9	466.9	459.6
212704_at	1212.7	1476.8	1113.7	1053.7
212705_x_at	194.4	438	321.8	327.1
212706_at	510.7	1753.4	700.7	346.4
212707_s_at	1131.2	2448.9	1377.9	555.6
212708_at	986.1	1139.4	960.7	990.7
212709_at	130.7	92.7	127.8	123.5
212710_at	871.7	852.2	724.5	744.6
212711_at	749.5	892.9	687.8	666.4
212712_at	772.8	738	901.5	689.8
212713_at	99.7	188.2	98.2	119.5
212714_at	1033.4	1231.8	1141.2	939.7
212715_s_at	397	207.7	99.5	142.7
212716_s_at	8509.9	11437.2	8645.8	8020.8
212717_at	395.6	332.8	49.1	242.7
212718_at	1089.5	1169.9	717.4	1377.5
212719_at	197.7	293.1	271	230.5
212720_at	14.2	109.4	133.8	139.8
212721_at	768.7	934.7	774.7	955.7
212722_s_at	146.7	312.7	50.8	315.8
212723_at	378.4	402.8	367.6	456
212724_at	509	371.9	466.8	1024
212725_s_at	547.9	928	516.4	1095.4
212726_at	496.7	613.6	410.7	304.1
212727_at	373.5	77.1	255.1	294.7
212728_at	53.9	48.6	46	139.9
212729_at	213.5	194.7	244.9	214.9
212730_at	15030.8	17165.6	15973.7	17644.5
212731_at	1999.1	1996.1	1971.2	1977.7
212732_at	196.4	214.6	189.8	167.1
212733_at	340.5	233.9	453	248.9
212734_x_at	28601.1	24681.9	37484.2	23603.2
212735_at	396.8	336.5	373.6	424.5
212736_at	801.7	507.1	535.5	471.7
212737_at	546	397.6	314	267
212738_at	67.4	37.7	37.4	50.7
212739_s_at	1187.7	686.7	707.9	1054.7
212740_at	419.9	395	520.7	484.4
212741_at	423.1	283.5	64.7	519.7
212742_at	1941.1	1792.5	1233.2	1839.2
212743_at	267.7	34.7	54.4	432.5
212744_at	169.9	150.7	288.4	74.6
212745_s_at	28.1	41.9	37.6	69.1
212746_s_at	551.7	274.7	327.6	154.4
212747_at	543.7	553.6	474.7	637.7
212748_at	195.5	234.9	180.2	158.1
212749_s_at	831.8	783.7	924.2	746
